book_id,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
9045,9803,9124,6556,7344,3279,3936,8260,2181,5802,7395,9239,7306,8218,4277,8956
9047,4134,6619,3258,6267,6420,4619,4416,4680,8853,2091,9594,8824,5646,4308,3105
9048,4514,6800,2434,1828,7018,4132,5515,7039,9397,3577,9975,4768,9629,3629,6175
9049,6704,2145,5024,6808,5978,4455,2747,6369,1370,3232,3237,5714,4447,7304,5972
9051,7567,2017,5451,1634,9468,923,6838,6079,1554,4452,4118,1298,4835,1155,3678
9056,9056,1147,8730,7371,4204,9259,8231,5759,1541,1799,1140,5834,1437,8808,7460
9057,6237,5501,9827,3741,9820,3622,3517,5834,3823,4892,2687,3829,5314,2974,4802
9059,9871,2803,7477,9219,2522,2245,1358,2135,8444,2429,9592,3810,9657,5129,5799
9060,7943,4612,5992,5108,8845,1324,8337,5550,2506,6917,4931,4079,4301,1613,9563
9061,9864,9587,8908,9008,7032,6607,4503,8141,4359,4348,2612,6633,4965,7169,8906
9063,1683,1883,3152,8756,2790,5926,5399,6485,4956,6693,2592,6998,8232,6935,4117
9065,3693,7477,6875,6549,4259,6588,9907,8387,440,1682,6142,8791,9301,5023,8238
9068,8514,5797,8830,6742,5801,6304,5135,9000,8030,5077,6715,7570,6146,3018,5014
9069,3487,9138,5732,5968,8241,2308,8083,4966,6813,1575,9956,5436,1764,1724,8173
9070,2603,3767,3279,9803,9045,2181,5080,8898,4277,8012,8228,9341,2633,5969,9170
9073,9073,4562,4762,9082,6053,319,4167,6591,5582,9085,6780,7932,6448,4076,6640
9074,9434,7824,5147,5685,6536,5357,5957,4993,9963,7456,6821,5235,7258,6672,9019
9075,5989,1608,8910,5697,2714,9189,3318,5224,6209,8443,1919,7502,7020,2764,4393
9076,5376,9968,9682,1861,6311,1507,6061,5815,9702,7283,5989,2420,5810,9255,8637
9077,6544,4992,4964,7604,2510,8846,8643,7138,215,6879,2322,2035,4146,3654,379
9078,8748,7499,9762,9313,8025,6316,524,9512,4054,2388,5122,680,2487,3172,4894
9079,9241,7152,2625,7083,4154,6902,2816,4339,4748,9876,6861,6457,6963,7714,1338
9081,9838,9813,7317,9704,8610,6010,9708,7626,1604,4351,8875,8734,2072,4114,9272
9082,7932,9073,7671,7724,4562,4762,4681,6349,9727,5607,8726,7509,9789,7396,4768
9083,3476,570,4707,7504,9465,2193,5808,9126,9997,5418,795,5841,5460,9211,1421
9084,4405,5492,3935,3089,3157,1550,3276,3548,6010,2389,3369,5841,5008,9490,2861
9085,3820,9073,7671,9281,1800,4562,4762,9372,7026,9323,9082,3573,9268,1545,8589
9086,9517,8460,7667,7838,6891,6234,9114,8154,4192,2674,817,788,7214,5928,6665
9088,9856,7019,5380,6297,5066,9455,4982,5400,6347,1875,3151,8490,9480,8177,1781
9090,8804,5778,5451,8415,6210,3678,5075,7955,7567,6838,6079,5477,4835,4118,3611
9092,8158,8321,7807,8567,7217,6444,585,7712,9457,4179,7314,7110,9245,2851,3651
9095,3423,8478,3542,9375,7943,6243,8366,5779,6549,6398,4411,6453,7866,2442,6181
9096,5590,3217,2322,9518,9134,6757,9177,4721,8073,5615,6546,9185,797,8485,8905
9100,6404,4201,5152,9365,3376,5816,9767,7878,9182,2790,4419,5798,4113,7111,6966
9102,4690,6193,5611,5000,4971,7858,4947,3838,5561,6203,3465,7052,8033,9169,5005
9103,8275,4190,3137,3182,1918,4459,4101,1801,4608,7238,9653,9911,8185,8491,8872
9104,9514,1192,7827,9544,604,4613,4769,7018,4016,8173,7116,6569,3728,1832,8951
9111,8015,7844,5448,2565,2612,6867,5054,8768,7551,1793,723,378,9812,2284,4213
9113,9142,7652,9575,8302,7556,9291,9155,8318,1537,2710,2994,1274,7775,7614,9526
9114,9119,6785,9086,9766,6048,9601,6057,772,402,5533,4801,9442,3535,2732,7909
9115,4681,6349,6441,4703,5261,3683,2442,8047,5920,5090,6686,9749,8038,5627,6690
9116,7619,3229,5041,7748,7681,7607,7991,9469,6212,8156,6512,7006,6211,6501,6684
9117,7684,8848,4389,5740,9801,9405,9430,8201,7025,5745,7686,2753,3990,9919,4035
9119,4780,7977,6547,4722,9766,5496,5108,8591,5968,9114,9304,1887,1650,6880,5860
9123,5438,3377,8760,5325,5994,3077,4777,6006,6022,6258,3169,4602,9405,2144,8504
9124,7344,9803,9045,3936,6556,7395,8218,1469,6654,4537,4119,7561,3709,5860,2597
9125,8369,9239,4782,6337,3044,2019,7011,3717,2892,6629,2142,2900,2439,6880,3170
9126,7299,9775,9465,2526,9238,9956,7270,3932,4061,4075,3959,2110,2678,1623,3897
9127,9372,4802,9497,5335,7544,9247,7841,1320,7639,8703,4168,5705,3124,4094,7350
9128,4030,5659,5760,5218,6864,7829,9780,6859,8761,5267,8607,6794,9734,9897,8974
9129,6630,7872,6817,2300,8259,6234,788,5616,2806,6046,3564,588,7777,1963,8071
9132,6023,3710,7624,6941,6836,6029,8562,5252,8897,7058,6210,6218,6766,7533,8076
9133,4257,6581,7747,6744,7578,4914,5168,6380,3500,7464,3393,2654,7030,2808,2416
9134,9760,4717,2222,8773,9524,7489,4919,5909,9301,3140,5270,4327,8854,9617,5717
9135,7230,9662,8101,4816,6812,9996,3463,3514,2971,6254,7164,5521,3105,2275,1901
9137,4748,2816,4339,4010,8575,9443,7714,6956,7083,2935,4496,4720,3712,3339,9200
9138,759,5436,9763,2456,4577,4894,2951,6124,9069,1724,2870,9902,6295,1147,3160
9139,6943,7473,3003,9168,6528,4913,7887,3605,4642,3735,3937,2261,4524,6323,1763
9140,5721,7596,5814,4293,7818,1779,5316,4901,2560,3819,7600,6048,8197,5065,9534
9142,9251,9795,9113,8073,3102,7313,9574,1103,7652,9689,4159,6390,8886,1811,674
9143,4414,8380,7722,5750,6430,9497,3857,5004,5657,7408,4263,3843,4860,9063,7031
9144,9518,7023,3653,5166,4092,1653,4721,3431,4901,8496,1750,1016,6042,2126,8111
9147,8371,9360,8829,5949,9923,8559,6323,8172,9906,9161,810,1744,5763,2670,9919
9148,3902,3189,3859,3115,7797,3571,5322,6658,3001,2705,2591,1291,4357,1336,889
9149,5042,5825,5512,5962,7512,5171,7976,7053,6762,7041,8008,7633,7911,7574,5340
9152,2713,9559,8921,7284,9767,7335,1767,8714,5708,368,5855,480,5959,4658,5592
9155,5359,4794,6344,5771,4546,9592,6151,3619,5117,4380,5548,5408,2373,8884,7601
9156,9563,5563,5358,7430,7995,8950,9648,8633,3363,1973,8764,5303,5265,9240,4361
9157,5232,1686,3938,3096,6472,1463,6330,1418,5203,3492,4553,3530,1693,2811,2198
9158,7507,8731,3791,9455,6050,9562,9344,2907,1761,8640,901,9720,2099,1814,2210
9161,8172,9906,810,8559,7531,893,6885,8371,6994,9147,8599,9851,8332,4985,5414
9166,6056,8974,9589,6162,8515,4007,8009,9907,8922,7568,3075,8667,6121,6582,3728
9168,6528,4913,8689,6943,7473,9139,9875,8012,7241,3847,1177,1606,1694,1390,1627
9169,2803,4690,7858,4947,8033,2094,9059,7236,5143,2731,2520,8223,6120,4970,2260
9170,6579,5577,3159,3891,6806,8002,1426,6552,9000,571,6566,3537,716,2633,1748
9171,4406,9186,1594,7890,6513,6020,8242,9358,5062,6313,8496,5749,5268,5818,7736
9172,8571,3828,1915,1205,8686,520,1270,1282,8121,1500,430,4866,7894,8048,4249
9173,3839,8240,5547,5749,5215,8682,6667,4801,4849,1932,9456,5242,2462,4660,3001
9175,6002,6005,5800,3758,7519,7170,6551,9195,3899,6973,7820,4266,8767,4776,8460
9176,4715,4663,1025,6545,4643,7711,3843,7753,4327,8627,2557,3140,5228,4919,4090
9177,8536,6951,9365,6563,6086,5803,5403,6239,8091,8905,3289,3319,1749,7388,3001
9178,9561,9223,7515,2602,8259,7963,6852,5851,5448,8469,8503,7677,6856,7798,5386
9180,8068,6807,9890,8987,3924,6914,6319,7354,7123,5795,7080,9026,8093,4528,3804
9182,9640,3071,9521,3488,8567,7068,8000,5152,9100,8064,5937,8158,6485,7807,2790
9184,7780,7940,6743,3218,9976,4821,6248,4679,9201,4446,3445,3862,1840,5112,3687
9185,3097,6647,2858,6360,6942,4600,3216,4172,5642,8876,3067,5871,299,4703,9475
9186,8242,1594,9171,7890,8450,8496,5268,4406,9358,9331,5062,5410,2753,3117,6967
9187,3847,1177,8689,7371,7949,3741,8691,9168,4846,7241,6528,4913,8800,9635,3823
9188,6288,8428,7339,6675,3105,9841,3837,9409,8489,7414,2561,8463,9187,3268,4646
9189,2714,3318,5697,5224,2764,8780,1860,4644,5262,5465,9075,4581,1608,945,5989
9191,5983,9561,653,8532,7783,7842,7651,6382,8318,4503,5754,7677,8162,5009,7309
9192,6719,1750,5609,9927,4656,2120,7568,2407,1553,2493,2518,2631,5295,6064,3832
9193,5740,8091,8537,445,3169,6907,7520,3847,3971,8475,7453,6038,9399,8983,9887
9194,8210,6359,7204,8480,9671,3640,6259,5525,1327,5477,6064,4835,4353,3569,3029
9195,7170,6973,6002,3758,6551,5800,3899,9175,7519,6005,7820,8767,8154,6891,3938
9197,4719,8078,6442,7498,4443,1266,8996,8847,7755,6272,844,4444,1984,728,5378
9198,3739,8099,5686,1196,1530,2863,5481,6903,6377,9270,8771,3524,2667,2714,5697
9199,8894,7825,5715,6192,6690,2995,7675,2822,7099,8861,8624,6172,5026,7707,7017
9200,7195,6183,5855,3154,3339,8575,6233,6235,4125,3350,4668,2780,3769,2719,6956
9201,4679,9342,9184,7780,7940,5004,6743,3218,9976,7722,4821,6248,4446,3445,3862
9203,6669,6846,5439,9239,1950,4215,1848,3942,2947,2127,1396,2239,7103,7986,7906
9204,9063,6928,5448,1672,5101,8717,6917,4356,6485,8404,8232,5510,6274,2967,8312
9206,1747,5430,4513,4005,3721,3162,8717,6277,3163,9866,7742,3148,1145,5737,3713
9210,1488,3014,3922,9302,4000,5143,5683,579,4258,3274,6334,7611,5303,728,3047
9211,6555,8233,7916,9995,7784,5460,7372,5524,7540,4731,3986,4672,1444,4238,9083
9212,7587,9534,3684,3344,1996,4260,3735,7616,9684,878,8946,1035,6256,4068,6196
9213,8074,6411,8243,7660,4874,5993,5398,8982,1077,9956,5353,5205,4075,7027,4881
9214,2520,8223,6120,8472,9277,2635,5255,6366,8062,8035,5881,9793,5073,9408,9711
9215,5492,7762,6825,5841,9296,3878,4205,8479,6166,7258,397,5554,4462,8337,6524
9216,9330,4944,9911,5867,8742,9622,8027,1356,6961,4927,3636,4199,4588,6776,8185
9217,1269,8707,5548,5261,1864,9400,8031,2373,6124,6314,9126,6807,3570,7787,9388
9219,9568,7477,9059,8444,9592,3810,4259,9657,4715,5129,5799,9475,5486,2016,8756
9220,5376,9625,9076,9968,9390,1805,6935,8917,8854,2660,5142,6505,3220,5583,5693
9222,3959,6976,8220,5336,8291,9275,6317,8229,6065,7205,2678,8174,7593,6471,10000
9223,776,9576,9017,9178,6366,6607,5198,8295,8367,8440,1370,3948,7997,4359,2129
9225,9255,8445,3397,3684,8591,7629,7092,8160,7942,1974,3645,2957,3212,1659,4645
9230,8774,4180,4709,8578,5492,8924,5601,6106,7323,2096,1765,3303,7858,4439,2696
9231,8312,8120,7898,7001,3061,1290,9936,2794,8704,8152,8859,2841,6575,856,2781
9232,4220,1312,9793,8071,9612,1657,7245,2982,9632,6630,6634,8920,3650,3338,2177
9233,4286,2375,8635,8849,6017,5756,2517,7855,9389,8786,9863,4290,9793,5509,9452
9234,8142,5067,5960,6578,2299,2382,960,1964,3278,2669,1246,3298,2889,1018,598
9236,1079,3413,7795,5493,5953,2934,4242,6070,7242,7484,247,9033,7063,1234,8921
9237,4262,6089,7137,9686,6187,9472,1409,3446,3802,8979,3872,6625,9671,2973,5037
9238,1623,2143,9601,9126,2678,7909,9531,735,7299,9956,7270,8415,3897,4075,9739
9239,9125,7011,8369,8260,4782,876,9203,6337,6556,7306,3044,8956,2019,1194,3622
9240,7311,2602,9966,9156,8007,7495,8973,2284,5926,4999,5478,3869,8950,2914,3156
9241,9079,7152,7083,2816,4339,4748,6861,9876,6963,9137,2625,9443,6457,4010,6514
9243,5543,4205,6302,3465,7593,9169,5123,9981,8541,9517,8233,4219,7180,2344,5792
9245,9673,8890,9457,9536,7966,803,6108,7420,3944,7712,2758,9092,8321,8004,6408
9246,9288,466,4850,2948,7910,7727,9715,3730,2521,2455,2255,1384,5862,2133,8802
9247,5037,9721,9967,9127,7302,9544,9456,7629,6729,5335,9173,2462,6084,6030,7569
9251,4894,9142,680,6401,1844,3620,7800,3760,3450,2595,1942,1621,8269,2363,3090
9253,9288,3891,3548,9168,7287,7388,6528,8012,4913,3698,1091,8682,8830,6132,5918
9254,5214,9727,4310,4017,7380,5093,8393,6179,8283,7724,6681,3941,3295,7932,2413
9255,2990,2523,7534,5376,9225,5960,5067,1896,9076,9968,4645,8445,8591,6311,639
9259,9056,7067,1799,1140,1147,2454,6801,8730,7371,4204,9855,2725,8231,5759,1541
9262,9262,7223,2495,302,7350,1440,4482,2820,286,3724,4463,4294,4567,1678,8816
9263,9958,7079,9600,9532,9506,9063,4509,8764,9296,8653,8564,1832,4370,3946,6030
9264,8846,3697,9521,8930,4620,2175,4660,7777,1309,1595,7002,4755,5054,3907,6165
9265,9980,6102,3548,5569,3479,2099,8800,3698,7173,4916,9253,6101,5788,5577,7966
9266,7588,4831,5959,3221,2596,1302,3653,2059,3431,3158,3132,7678,3167,2920,53
9267,5095,6566,4337,4513,5220,7454,1311,8048,4735,1107,6552,7763,3787,3945,1913
9268,5802,7696,7481,9758,9281,6788,3529,7428,8937,7086,9372,9463,4729,3404,5293
9270,7934,3019,2954,8995,5175,2289,6083,8771,3578,6488,7855,5221,5509,4779,4290
9272,9838,9813,1445,5440,4819,7317,6263,7246,9081,4612,656,8610,9704,6010,5539
9273,4302,7331,8338,9002,9557,2371,3188,2154,2721,3835,3940,7853,7891,791,7131
9275,9014,1157,2560,7498,6653,3661,7866,3737,2318,2329,2481,5027,3715,6190,3572
9277,5367,2241,4585,4726,9778,9281,7814,8472,9894,8904,3246,5782,4361,6150,9372
9280,5722,6541,5086,4136,6480,5321,8970,8424,3556,9849,2186,6340,9910,7686,7589
9281,9304,9372,9268,9908,9085,5386,5541,5699,5747,8404,6164,7696,9277,7481,3078
9283,7498,7124,6492,3278,2669,3298,2481,2382,1964,6578,2299,5287,2309,7127,7986
9287,3421,2418,8387,9590,9408,9711,3941,9297,7282,575,6150,5996,9344,8062,6898
9288,9336,9246,3273,9253,3891,466,9168,9406,7287,4850,6528,6277,8012,7910,4913
9289,8076,7718,7533,3265,6269,8419,7536,7064,7328,8897,7058,6689,8562,8542,9676
9290,568,9832,2269,532,2504,8159,7813,3689,1623,6186,2426,5976,6568,7931,4432
9291,4493,9155,7357,4153,4478,5518,7656,9113,6806,5524,4992,7556,1378,7910,7652
9292,991,7396,5424,567,6937,1814,1078,9723,2686,4092,3287,6177,1207,5627,5292
9295,2321,2279,4079,1976,1449,2250,3779,316,8771,3893,1460,8281,6147,7753,6017
9296,6825,4370,2686,6166,4462,6524,2329,9476,4397,9688,8037,6401,9215,9456,7727
9297,9796,1836,4375,6860,8393,3323,9965,2078,6681,1229,3941,4646,2260,1632,6693
9298,9779,8826,1907,6265,4753,9441,4613,3358,7232,8262,5099,9773,3101,3833,4931
9299,4334,2714,9189,3318,5697,8280,5224,8320,6189,4970,4554,7111,7038,5506,7318
9300,3847,1177,8689,326,7949,226,7515,2373,9193,9187,9168,7241,7779,3550,1386
9301,4919,9617,6142,7654,5691,8552,4287,8680,2222,9760,4717,7489,1721,4327,5909
9302,9210,8470,7882,6042,5881,5478,8640,4907,8792,5947,6022,3566,1591,5556,3869
9303,3310,9576,7783,9819,6820,6442,5210,4688,3508,9874,5754,4004,9766,5437,3934
9304,9281,3930,9119,8472,772,3949,3868,9372,5003,4149,1280,6598,6736,824,4071
9307,9665,7188,7130,2391,7104,5440,2019,9383,1616,3774,6716,1193,1043,1194,392
9308,3063,8673,6169,5806,4534,4650,3826,5463,8870,8495,4735,9739,877,6340,9629
9310,2964,8784,4280,4927,4199,5441,6961,3843,9449,8081,9986,4643,9475,7498,4342
9311,6225,4727,9612,7606,8390,7622,4485,8886,8318,6272,2342,9549,3717,8524,7392
9313,8850,1868,7769,1940,7370,6844,4319,8598,1715,5616,8229,2952,2544,3844,5704
9316,7483,4990,8917,9318,9824,9339,4416,5142,4320,2638,9584,7442,1618,2940,2765
9317,5367,7466,8786,5952,6888,9233,680,7251,6966,2499,9857,7396,6988,264,4585
9318,4990,7483,9339,9824,4890,9316,7768,2438,8354,3983,8251,6197,4593,8546,4303
9320,8513,3149,5126,9550,5980,4272,3187,7257,6257,1682,1401,2812,8168,3753,1315
9322,9820,2687,2974,4802,3741,5834,5501,9057,4892,7259,3035,3823,5121,3653,3801
9323,4688,5908,8589,3840,6615,4906,4270,9085,6045,8233,8361,5358,8337,7575,2982
9330,9216,4944,9911,1356,8742,3636,8027,5867,9622,6961,1558,8424,7551,5433,1438
9331,8450,5671,3117,3295,2119,5410,6967,9812,9382,9186,4867,8244,7890,8496,6927
9333,3925,9852,6908,6975,2789,3533,9628,7316,1100,2827,1826,4528,3003,1963,8199
9334,8194,6076,9498,7278,7070,7248,4798,8062,6536,9393,7082,4334,7411,7824,8404
9336,9288,9406,8730,6277,4357,7825,7675,2568,2773,4546,5408,8894,5834,6151,5829
9337,4811,5716,9857,3310,6916,5604,9024,8930,7836,3556,4221,6039,8396,7429,8456
9339,7483,4990,9318,9824,8354,3983,8251,4303,4593,6197,8546,4773,4550,7846,4952
9341,5583,8980,2870,7295,7433,3498,88,1095,1215,3283,831,1575,667,5913,7308
9342,9201,4679,5004,7722,3668,5721,1070,1946,1945,2400,56,52,49,3,2964
9343,5015,6135,3899,5599,5356,6005,7820,4266,5800,466,5420,5317,4361,3758,4447
9344,5610,6060,8845,9436,5723,8515,2867,3059,9379,802,2618,3046,1601,2361,2436
9346,6067,9507,4358,8884,3214,6580,8966,8211,8995,2059,933,8788,2498,2802,8471
9347,5610,4501,4411,8191,6570,9973,4397,5424,2414,8179,582,3674,3009,7866,247
9348,2845,2715,2265,6679,2529,3486,8088,1861,1995,4771,7687,2433,9507,4274,1830
9350,4010,978,6908,9365,8847,9137,7514,4945,4419,2935,6519,7714,4720,9272,4113
9352,5016,9682,6053,6790,8368,8922,6643,4214,6477,8104,2338,5439,1059,3707,4775
9355,3031,3796,8844,1276,945,600,5345,2154,2721,3188,7387,224,6839,8980,3757
9357,6790,7212,7850,6915,8557,8358,4214,7669,1324,8953,3157,6427,7350,5455,9813
9358,5062,9805,9795,6533,4406,9186,4754,7890,1594,9171,5818,8763,7597,7721,5889
9359,5596,9766,4749,6712,7569,6220,6375,8382,2206,4699,9834,5258,7507,5420,8523
9360,9147,8829,8371,5949,9923,6323,1744,5763,2670,9919,5188,9281,5061,4642,2352
9361,8423,4785,4205,9056,7067,5436,5913,3919,1147,4296,2456,1604,927,8875,8730
9363,8269,2701,6534,5290,7260,4989,3340,9482,6665,2347,3128,7214,1993,1217,4820
9365,8536,1749,3001,4419,7508,9177,4113,7111,3683,5472,5012,1532,8693,5231,9100
9368,6072,7139,7497,4497,8872,7675,8894,6372,6210,6192,5574,3204,9199,2995,8261
9371,8787,7383,2376,7479,6873,8484,4578,3562,5536,4460,1809,8419,7328,8354,6608
9372,9281,9268,9127,4802,9497,9085,6112,5541,5747,8404,6164,3886,7544,7696,9277
9373,9471,3943,8427,3724,1684,8021,5587,9999,5449,3216,1784,3450,2163,1231,3007
9375,8964,9803,3542,7481,4417,3936,9095,1621,2695,6060,3129,3361,6755,3439,2176
9376,8799,7349,6602,2898,9877,9894,7245,9499,7394,3247,9653,8904,9538,6709,5666
9378,1422,7171,6295,9902,9465,6924,8369,1146,3275,6219,1744,893,8752,8025,8875
9379,6860,2050,1805,6632,2182,5163,5070,7942,9344,7246,8389,5610,6395,802,5815
9382,6967,8244,6292,9415,8645,8402,8450,7854,4857,6203,9562,8495,9331,6193,5429
9383,7880,9965,8526,3721,7023,9307,7626,9708,8734,1852,9665,2072,4114,8610,9704
9384,6909,4682,3840,968,9784,4050,4385,7176,4520,1190,2973,7961,5907,5126,6308
9385,8768,5849,4019,4554,8841,8355,4075,9956,9978,5707,8097,5306,2843,5366,6587
9386,2463,8553,5587,5090,7055,8632,7358,8590,9867,2114,5732,3038,4848,6587,2476
9388,7787,8824,3125,8853,5109,6561,9935,9468,7213,6185,1871,8133,9657,5486,8596
9389,4290,7855,5509,6017,8640,4779,6840,9233,8635,5637,8849,4286,4650,4534,5463
9390,8557,9994,8241,8287,1805,2689,8173,7116,3316,3596,2182,8091,3681,1560,7556
9391,5274,574,6186,8316,4394,5961,5784,8323,8221,3105,6988,9921,8286,9499,7576
9393,6165,6152,3462,7975,7278,7070,6668,2500,9498,7394,8768,4200,9334,6076,7446
9395,6183,1397,5855,7526,4969,7195,1172,6235,6776,1764,6233,1726,5890,8170,3277
9397,6397,6800,7248,5113,5674,5515,1304,7039,1228,1127,9048,9975,4768,1340,6175
9399,9694,6907,2251,3847,507,3604,6488,2675,2359,7267,9193,6329,7259,8091,5046
9400,5505,6314,5261,8732,6501,9476,7787,9388,3125,6619,9494,7991,5858,8824,7006
9402,9404,6359,9686,9671,6102,6341,6306,3836,9742,4669,4353,4756,5525,6595,6211
9403,8786,1823,7750,8777,4286,2582,6716,6987,4658,1253,4603,6858,7042,2014,9574
9404,9402,6359,9686,9671,6102,6341,4669,9742,8666,7018,6393,5953,6211,9664,2894
9405,8848,9430,4389,7686,9117,8201,7684,5745,2753,5740,4035,5570,5518,9801,6592
9406,9336,8811,5615,7572,8774,9639,9230,4051,9288,4180,4709,5018,7849,6277,2568
9407,4062,6333,5052,5924,1158,7364,8945,6218,8631,5008,3710,3070,3971,8806,6223
9408,9711,7282,8087,3578,9922,5498,3849,8651,9019,1246,598,8400,2050,8035,1018
9409,2446,6210,9177,6951,3153,7167,4890,1013,7768,579,2438,2315,3531,6766,3698
9415,8402,8645,6292,7854,4857,6203,9562,6193,5912,5370,3496,5611,5000,6967,2591
9416,9511,4390,4292,8075,4819,5517,6121,3610,5305,1007,6132,5427,1713,3567,1748
9417,2319,7720,4258,3094,2428,7850,7340,4201,2438,8449,507,9867,9853,4999,8924
9419,7645,1419,9439,5995,3240,9716,5999,2444,1115,2066,6400,1309,4025,1826,3366
9421,6569,9585,6627,9510,2268,2126,7978,7786,3408,1889,1636,2614,7318,3325,6734
9424,8893,5661,1629,1591,593,3810,1574,6034,2984,6472,9963,3480,5203,6330,4585
9428,3573,3884,7026,7378,4565,5630,3006,5591,7904,8961,7603,2452,400,2936,3013
9429,2640,1862,2977,8222,8636,7411,9814,7864,8783,8445,7608,8512,4542,505,1972
9430,8848,9405,4954,9117,9801,5740,7684,7025,1459,7686,6209,5619,7687,4088,7972
9431,7325,5123,4586,2461,5920,3609,3070,4332,3635,5201,1989,1638,5388,5155,1018
9432,7925,7734,7852,7548,7853,7891,6941,6526,7624,3710,6023,6632,3279,8031,4163
9433,5877,6369,9481,6484,8531,4070,5049,4933,3834,8667,3974,1128,3414,9868,9577
9434,9074,7824,5685,5147,6536,5357,5957,4993,9963,6821,7456,7258,9019,5235,5554
9436,6020,5119,5802,7515,6313,9344,3279,5610,8965,7736,2706,6898,9803,5862,8845
9438,1507,4536,1189,9157,8832,4249,9665,6330,6472,5203,5695,7118,7253,8440,4078
9439,1419,9419,7645,8727,6400,6453,6471,6821,7456,7851,4523,5992,6672,6685,1354
9440,8386,5705,6760,6179,4682,8146,5743,9454,4905,5619,7544,6439,7841,6023,4462
9441,5433,6446,2413,5999,5093,6937,4310,9298,4017,8452,6265,6438,7232,8262,9773
9442,8570,7444,6467,7856,5853,5949,4435,8829,9866,6283,601,8277,2297,4727,7771
9443,4339,4748,2816,8648,9137,9627,4010,9241,7714,9079,583,319,1833,7083,7152
9447,5676,5982,897,5470,6509,2536,503,2491,3754,8146,2817,7003,2045,2196,2646
9449,5441,8784,3843,4280,4927,4199,8354,4593,8251,4303,4773,3983,8546,6197,9339
9451,4519,9044,6752,8806,5008,7332,6251,4749,7285,8556,6017,3070,8387,7109,3143
9452,4551,1485,8529,6147,7736,5756,9849,6315,5518,4940,9233,8647,9793,5258,3106
9453,6795,7692,8776,6342,2387,8773,9760,7654,5691,4287,4717,6534,7167,3153,6142
9454,7544,8146,8386,2223,8027,6439,7841,4905,6760,7211,882,6669,9440,1607,5764
9455,5380,9088,8976,9494,8324,6314,4222,3735,9856,8156,6684,5961,8215,4447,6501
9456,6429,6956,8037,9296,9173,1611,1897,513,6963,6030,4214,3399,9247,1032,6972
9457,9536,9245,8890,9673,7966,7712,9092,8321,803,7110,7314,4179,8158,8567,7807
9459,4465,8485,9973,1984,3287,9962,2465,5215,3588,5906,1495,2621,6125,2288,1159
9460,6572,8946,6160,9858,2797,7485,4260,5730,8882,3181,8336,4068,5189,8176,3379
9461,5334,8096,9924,8637,6982,5810,6019,8332,5788,4911,5851,8540,7012,5831,6733
9463,2755,3072,5802,5782,3754,5521,3978,2196,9268,2624,9758,1914,8418,6788,3529
9464,9910,4849,4272,5324,7346,4210,5323,5912,6209,6970,1513,7502,7869,3616,2853
